,Unnamed: 0,Location,Round_x,Bespoke,QRef,Difficulty,Avg,Max,Count,Total_Pop,Round_y,Questions,Answer ,Extra Info,Points,Percentage,Kudos,QL
263,54,HAN,SPO,N,330SPOQ04,Medium,0.5451127819548872,1,266,66,SPO,In what position did Scotland finish in the 2018 'Six Nations'?,Third,"Ireland, Wales, Scotland, France, England then Italy",1.0,0.562015503875969,,
264,47,HAN,SPO,N,297SPOQ08,Hard,0.18783783783783786,2,370,92,SPO,How many territories make up the area of North America in the board game Risk?,"9=2pts, 7-11=1pt","Alaska, Western Canada, Central America, Eastern United States, Greenland, Northwest Territory, Central Canada, Eastern Canada, Wester United States",2.0,0.40406976744186046,2019-09-27,
265,51,HAN,SPO,N,303SPOQ05,Hard,0.421875,2,320,92,SPO,"In inches, how tall are the wickets used in cricket?","28=2pts, 18-38=1pt",71.12cm,2.0,0.9,2020-01-17,
266,53,HAN,CRY,N,350CRYQ01,Easy,0.8454545454545455,1,110,89,CRY,The claw on a bird of prey?,Tallinn,Sounds like Talon. Estonia,1.0,0.8804347826086957,,
267,54,HAN,CRY,N,350CRYQ10,Easy,0.8625,1,80,89,CRY,"French film festival, surname of Yogi and Christophe? ",Canberra,Cannes + Yogi Berra/Christophe Berra. Australia,1.0,0.8804347826086957,,
268,78,HAN,CRY,N,366CRYQ05,Easy,0.8942307692307693,1,104,89,CRY,A small land mass of high riches?,Treasure Island,,1.0,0.9207920792079208,,
269,5,HAN,CRY,N,173CRYQ04,Medium,0.6666666666666666,1,108,34,,,,,,,,
270,26,HAN,CRY,N,366CRYQ09,Medium,0.75,1,104,34,CRY,Fowl Tune?,Birdsong,Fowl aka bird,1.0,0.7722772277227723,,
271,14,HAN,CRY,N,203CRYQ08,Hard,0.6267605633802817,1,142,50,CRY,2nd alphabetically followed by not me mixed up?,Buoy,B + You,1.0,0.7007874015748031,,
272,30,HAN,CRY,N,350CRYQ07,Hard,0.6,1,95,50,CRY,Kneaded for bread and an 80s Norwegian pop band?,Doha,Dough + A-Ha. Qatar,1.0,0.6195652173913043,,
273,3,HAN,CUR,N,329CURQ05,Easy,0.8780487804878049,1,287,23,CUR,"Which country, in 2018, became the second ever in the world to legalise the use of recreational cannabis?",Canada,After Uruguay,1.0,0.9032258064516128,2019-10-09,
274,4,HAN,CUR,N,329CURQ06,Easy,0.7526132404181185,1,287,23,CUR,"What does GDPR stand for, which was brought into effect in 2018?",General Data Protection Regulation,,1.0,0.7741935483870968,2019-10-02,
275,16,HAN,CUR,N,370CURQ07,Easy,0.728110599078341,1,217,23,CUR,‘Creatable World dolls’ are a line of gender-neutral dolls recently released by which American toy manufacturers?,Mattel,Also the manufacturers of Barbie,1.0,0.7417840375586855,,
276,2,HAN,CUR,N,329CURQ08,Medium,0.5574912891986062,1,287,9,CUR,Which ceremonial object did a Labour MP pick up in protest while in the House of Commons in 2018?,Mace,Made way back in 1660; picked up in protest at the delay in the Brexit vote,1.0,0.5734767025089605,,
277,5,HAN,CUR,N,365CURQ05,Medium,0.577922077922078,1,154,9,CUR,"In August, which country announced it planned to block 2 US congresswomen from entering?",Israel,Ilhan Omar and Rashida Tlaib. Israel changed its mind but they congresswomen rejected it,1.0,0.5894039735099338,,
278,0,HAN,CUR,N,365CURQ07,Hard,0.3831168831168831,2,154,7,CUR,"Which is closer to Nuuk, the capital of Greenland: Washington DC or Copenhagen?",Washington DC,"Just. It's 3,298km away, while it's 3,543 from Nuuk to Copenhagen",1.0,0.7814569536423841,,
279,5,HAN,CUR,N,375CURQ06,Hard,0.24375,2,160,7,CUR,"In years, what was the longest sentence recently given out by the Spanish supreme court to the group of Catalan separatist politicians?","13=2pts, 10-16=1pt","13 years to Oriol Junqueras, the former vice-president of Catalonia, for sedition and misuse of public funds, the rest were between 9-12 years",2.0,0.5098039215686274,,
280,7,FON,ART,Y,226ARTQ02,Easy,0.7894736842105263,1,19,98,ART,"Which art movement is being described, ‘emphasis on emotion as well as glorification of nature, preferring the medieval rather than the classical’; Hyperrealism or Romanticism?",Romanticism,,1.0,0.8333333333333335,2020-11-02,
281,26,FON,ART,Y,269ARTQ07,Easy,0.7647058823529411,1,17,98,,,,,,,,
282,47,FON,ART,Y,285ARTQ09,Easy,0.6666666666666666,1,225,98,ART,"What age was Mary Shelley when she published 'Frankenstein: Or, The Modern Prometheus'; A)20, B)30, C)40?",A)20,,1.0,0.7281553398058253,2020-03-11,
283,59,FON,ART,Y,291ARTQ04,Easy,0.8775510204081632,1,343,98,ART,"In Harry Potter, what is the name of the cobblestoned wizarding shopping area found behind the Leaky Cauldron Pub?",Diagon Alley,"Knockturn Alley, for dark arts, is an offshoot of Diagon Alley",1.0,0.9176829268292683,2020-02-21,
284,70,FON,ART,Y,304ARTQ03,Easy,0.9052287581699346,1,306,98,ART,Who created the renaissance marble sculpture 'David'?,Michelangelo,Created between 1501 and 1504.,1.0,0.9355932203389831,2020-02-07,
285,11,FON,ART,Y,263ARTQ03,Medium,0.6349206349206349,1,63,38,ART,"Edinburgh Fringe Festival is the largest arts festival in the world, but in which southern hemisphere country would you find the second largest?",Australia,"In Adelaide, the Adelaide Fringe. Began in 1960",1.0,0.6896551724137931,2020-02-28,
286,14,FON,ART,Y,263ARTQ07,Medium,0.6190476190476191,1,63,38,ART,"In which book series would you find Violet, Klaus and Sunny Baudelaire [Boh-de-lare]?",A Series of Unfortunate Events,,1.0,0.6724137931034483,2020-03-29,
287,18,FON,ART,Y,270ARTQ01,Medium,0.5384615384615384,1,78,38,ART,"Who wrote novels such as ‘Tinker Tailor Soldier Spy’, ‘The Night Manager’ and ‘A Perfect Spy’?",John le Carre [jon L-KAR-ay],,1.0,0.5753424657534246,2020-03-29,7.0
288,3,FON,ART,Y,226ARTQ09,Hard,0.21052631578947367,1,19,51,ART,"The Getty or the J. Paul Getty Museum, is located in which American State?",California,,1.0,0.2222222222222222,2020-07-13,
289,20,FON,ART,Y,280ARTQ09,Hard,0.2631578947368421,1,38,51,,,,,,,,
290,22,FON,CRY,Y,194CRYQ06,Easy,0.95,1,40,89,CRY,Replace the first letter of an area of Scotland with the short form of Kilonewtons?,Knife,Kn/Fife,1.0,0.95,,
291,26,FON,CRY,Y,216CRYQ03,Easy,0.84,1,25,89,,,,,,,,
292,33,FON,CRY,Y,223CRYQ09,Easy,0.9196428571428572,1,112,89,,,,,,,,
293,77,FON,CRY,Y,366CRYQ03,Easy,0.9519230769230768,1,104,89,CRY,Tiny females?,Little Women,,1.0,0.9801980198019802,,
294,85,FON,CRY,Y,373CRYQ03,Easy,0.7708333333333334,1,48,89,CRY,"Christopher or Stan, Swiss internet code?",Leech,Lee + .ch,1.0,0.8222222222222222,,
295,8,FON,CRY,Y,194CRYQ03,Medium,0.675,1,40,34,CRY,Small salutation?,Microwave,,1.0,0.675,,
296,9,FON,CRY,Y,203CRYQ02,Medium,0.7535211267605634,1,142,34,CRY,"4 letters, same vowel for first and last, altogether worth 13pts in scrabble?",Aqua,,1.0,0.84251968503937,,
297,22,FON,CRY,Y,357CRYQ08,Medium,0.68,1,75,34,CRY,"Femur, Tibia or clavicle with a large woodwind instrument?",Bonobo,Bone + Oboe,1.0,0.6891891891891891,,
298,7,FON,CRY,Y,173CRYQ06,Hard,0.4907407407407408,1,108,50,,,,,,,,
299,48,FON,CRY,Y,373CRYQ04,Hard,0.4791666666666667,1,48,50,CRY,"Sounds like something that 'wobbles, but wont fall down'?",Weevil,"Weeble; a toy with the slogan 'Weebles wobble, but they don't fall down'",1.0,0.5111111111111111,,
300,5,FON,CUR,Y,329CURQ06,Easy,0.7526132404181185,1,287,27,CUR,"What does GDPR stand for, which was brought into effect in 2018?",General Data Protection Regulation,,1.0,0.7741935483870968,2019-10-02,
301,7,FON,CUR,Y,329CURQ09,Easy,0.6585365853658537,1,287,27,CUR,"Which American cleaning product had to change their design and add warning labels, after an online craze challenged individuals to eat them?",Tide,For their Tide Pods,1.0,0.6774193548387096,,
302,12,FON,CUR,Y,365CURQ06,Easy,0.8181818181818182,2,154,27,CUR,"Both beginning with B [Bravo], name the two English football clubs who were threatened going out of business in August?",Bolton and Bury=1pt each,They might be out of business by the time you read this,2.0,0.8344370860927152,,
303,15,FON,CUR,Y,370CURQ10,Easy,0.6055555555555555,1,180,27,CUR,Which comic book adaptation won the top award at the 2019 Venice Film Festival?,Joker,Directed by Todd Phillips,1.0,0.6338028169014085,,
304,18,FON,CUR,Y,370CURQ05,Easy,0.7004608294930875,2,217,27,CUR,How many bakers started the 2019 edition of the 'Great British Bake Off'?,"13=2pts, 10-16=1pt",A bakers dozen...,2.0,0.7136150234741784,,
305,2,FON,CUR,Y,365CURQ10,Medium,0.568,1,125,8,CUR,What is the surname of the President of Brazil?,Bolsonaro,Jair Bolsonaro; reitred military officer,1.0,0.5629139072847682,2019-12-08,
306,4,FON,CUR,Y,370CURQ02,Medium,0.4930875576036866,1,217,8,CUR,"In what year was 'Thomas Cook & Son' founded; A)1841, B)1891, C)1941?",A)1841,"By Thomas Cook, cabinet maker.",1.0,0.5023474178403756,,
307,5,FON,CUR,Y,370CURQ08,Medium,0.4377880184331797,1,217,8,CUR,In which city did the 2019 Labour Party Conference take place?,Brighton,21st of September to the 25th,1.0,0.4460093896713615,,
308,0,FON,CUR,Y,365CURQ07,Hard,0.3831168831168831,2,154,5,CUR,"Which is closer to Nuuk, the capital of Greenland: Washington DC or Copenhagen?",Washington DC,"Just. It's 3,298km away, while it's 3,543 from Nuuk to Copenhagen",1.0,0.7814569536423841,,
309,2,FON,CUR,Y,375CURQ02,Hard,0.375,1,160,5,CUR,"An October 13th tweet by Pope Francis accidentally ended up blessing what American football team: A)Cardinals, B)Titans, C)Saints?",C)Saints,"The Pope was intending to tell his followers to give thanks for new saints, canonised in a ceremony in the Vatican, but Twitter took his ""#Saints"" message and automatically added the team's logo.",1.0,0.392156862745098,,
310,3,FON,FIL,Y,223FILQ01,Easy,0.7747747747747747,1,222,479,FIL,"Which 1995 film had a trio of ghosts called Stinky, Stretch and Fatso?",Casper,,1.0,0.912087912087912,,
311,126,FON,FIL,Y,257FILQ06,Easy,0.9491525423728814,1,59,479,FIL,"In the Despicable Me series, what are Gru’s yellow, dungaree wearing helpers collectively called?",Minions,,1.0,0.9655172413793104,,
312,332,FON,FIL,Y,296FILQ09,Easy,0.8589341692789969,1,319,479,FIL,Name the actor who made his blockbuster debut in the 2001 film 'the Mummy Returns' as the Scorpion King?,Dwayne 'The Rock' Johnson,,1.0,0.8810289389067523,,
313,408,FON,FIL,Y,311FILQ05,Easy,0.7801047120418848,1,382,479,FIL,Name the vampire played by Wesley Snipes between 1998 and 2004?,Blade,,1.0,0.7946666666666665,,
314,454,FON,FIL,Y,332FILQ08,Easy,0.6551724137931034,1,319,479,FIL,"Who won the 2018 Academy Award for Best Director, for 'The Shape of Water'?",Guillermo del Toro,,1.0,0.6572327044025157,,
315,106,FON,FIL,Y,280FILQ02,Medium,0.5915492957746479,1,71,192,,,,,,,,
316,152,FON,FIL,Y,302FILQ07,Medium,0.625,1,344,192,FIL,True or False: the 1997 film 'Men in Black' is based on a comic book series?,True,A series from the early 90s,1.0,0.6286549707602339,,
317,175,FON,FIL,Y,317FILQ05,Medium,0.5924932975871313,1,373,192,FIL,Which non-human character did Peter Mayhew play in the original Star Wars trilogy?,Chewbacca,,1.0,0.6005434782608695,2019-09-20,
318,70,FON,FIL,Y,258FILQ03,Hard,0.3484848484848485,2,33,228,FIL,In what year was the original ‘Planet of the Apes’ released?,"1968=2pts, 60’s=1pt",,2.0,0.71875,,
319,152,FON,FIL,Y,294FILQ08,Hard,0.4944598337950138,2,361,228,FIL,In what year was 'the Goonies' released?,"1985=2pts, 80's=1pt",,2.0,0.5144092219020173,,
320,94,FON,GEO,Y,269GEOQ07,Easy,0.7247191011235955,2,178,223,GEO,Luxembourg borders France and which two other countries?,Belgium and Germany=1pt each,,2.0,0.7456647398843931,,
321,139,FON,GEO,Y,290GEOQ02,Easy,0.6595744680851063,1,188,223,GEO,Which country would you find first directly east of the Canary Islands?,Morocco,,1.0,0.6966292134831461,,
322,143,FON,GEO,Y,292GEOQ01,Easy,0.9095238095238096,1,420,223,GEO,What is the capital city of Portugal?,Lisbon,,1.0,0.9812332439678285,,
323,161,FON,GEO,Y,301GEOQ02,Easy,0.6520547945205479,1,365,223,GEO,"Which country, beginning with A, borders Turkey, Iran, Georgia and Azerbaijan?",Armenia,,1.0,0.6742209631728046,,
324,205,FON,GEO,Y,328GEOQ10,Easy,0.6835016835016835,1,297,223,GEO,What is the currency of Vietnam?,Dong,Vietnamese Dong,1.0,0.6887608069164265,2019-09-06,
325,13,FON,GEO,Y,245GEOQ05,Medium,0.625,1,16,85,GEO,Which country was formerly known as Persia?,Iran,,1.0,0.625,,
326,49,FON,GEO,Y,287GEOQ10,Medium,0.6086956521739131,1,23,85,GEO,Name the group of islands that has the city of Las Palmas as one of it capitals?,The Canary Islands,,1.0,0.7777777777777778,2020-02-28,11.0
327,68,FON,GEO,Y,307GEOQ01,Medium,0.6024096385542169,1,415,85,GEO,Which country has the larger population; France or Iran?,Iran,80m compared to 67m for France,1.0,0.5842696629213483,,
328,5,FON,GEO,Y,220GEOQ08,Hard,0.4,1,10,127,GEO,"After Paris, which French city has the largest population?",Marseille,"794,000",1.0,0.4,2020-09-21,
329,23,FON,GEO,Y,245GEOQ03,Hard,0.3125,1,16,127,GEO,The B-15 Iceberg was the largest ever recorded; which of these islands is closest to it’s size: A) Cyprus B) Isle of Man C) Jamaica?,C) Jamaica,"B-15 was 11,000 square KM. Isle of Man is 573 square KM, and Cyprus is 9,234 square KM",1.0,0.3125,,
330,233,FOU,GRA,N,284GRAQ07,Easy,0.8434782608695652,1,115,373,GRA,"In the video game series, what type of animal is Donkey Kong?",Gorilla,,1.0,0.8899082568807339,,
331,261,FOU,GRA,N,292GRAQ10,Easy,0.8366336633663366,1,202,373,GRA,Which secret society draws its name from the Latin word for ‘Enlightened’?,Illuminati,,1.0,0.912442396313364,2020-03-17,
332,276,FOU,GRA,N,295GRAQ04,Easy,0.6555269922879178,1,389,373,GRA,What is the name of the fictional African country that features in Black Panther?,Wakanda,,1.0,0.7369942196531792,2020-05-24,
333,359,FOU,GRA,N,312GRAQ06,Easy,0.7338501291989664,1,387,373,GRA,"Which popular brunch item is known as 'butter fruit' in parts of India, 'alligator pear' in Eastern China and 'cheese pear' in Taiwan?",Avocado,,1.0,0.797752808988764,,
334,25,FOU,GRA,N,247GRAQ08,Medium,0.5405405405405406,1,37,134,GRA,Which planet is home to largest volcano in our solar system?,Mars,,1.0,0.5882352941176471,,
335,48,FOU,GRA,N,264GRAQ08,Medium,0.5094339622641509,2,53,134,GRA,In what year are the repairs to Big Ben and surrounding area scheduled to be finished?,"2021=2pts, 20’s=1pt",,2.0,0.574468085106383,,
336,72,FOU,GRA,N,278GRAQ08,Medium,0.5336538461538461,1,208,134,GRA,"Of the 9 Rugby Union World Cups, how many have been won by southern hemisphere countries?",8,England in 2003 the exception,1.0,0.5634517766497462,,
337,119,FOU,GRA,N,286GRAQ06,Hard,0.4509803921568628,1,153,208,GRA,"According to superstition, if you want to know what your future husband looks like, you sit down in front of a mirror and eat what fruit?",Apple,"After that you start brushing your hair, and an image of your future beloved will appear behind your shoulder in the mirror's reflection.",1.0,0.4893617021276595,,
338,142,FOU,GRA,N,292GRAQ09,Hard,0.16877637130801687,1,237,208,GRA,True or false: The 1981 Stephen King novel 'Cujo' was an exaggerated account of a bad childhood dog experience?,False,He wrote it whilst on a cocaine binge and barely remembers writing it.,1.0,0.18433179723502305,,
339,12,FOU,HIS,N,269HISQ09,Easy,0.7142857142857143,1,63,62,HIS,In which century was the Ottoman Empire abolished?,"20th Century, 1900’s",1922,1.0,0.7894736842105264,,
340,16,FOU,HIS,N,272HISQ05,Easy,0.75,1,60,62,HIS,Name the Chinese philosopher born in 551BC who developed a philosophy also known as Ruism?,Confucius,kon-fyoo-shus],1.0,0.7627118644067796,2020-05-17,
341,17,FOU,HIS,N,272HISQ06,Easy,0.75,1,60,62,HIS,"According to popular belief, which Egyptian Ruler killed themself with a snakes bite?",Cleopatra,,1.0,0.7627118644067796,,
342,35,FOU,HIS,N,296HISQ04,Easy,0.6746411483253588,1,209,62,HIS,The world’s first international phone call was made between the USA and which Commonwealth country?,Canada,"In 1881. St Stephen, New Brunswick, Canada to Callais, Maine, USA. Which are very close but either side of the border",1.0,0.6911764705882353,2019-12-19,
343,3,FOU,HIS,N,269HISQ01,Medium,0.6103896103896104,1,77,22,HIS,"True or False: A day after his execution, Charles the 1st’s severed head was sewn back onto his body before being buried?",True,,1.0,0.631578947368421,,
344,13,FOU,HIS,N,300HISQ03,Medium,0.6265060240963856,1,249,22,HIS,The capital of the Aztec empire can be found in which modern day country?,Mexico,Modern day Mexico City was built on the foundations of Tenochtitlan,1.0,0.6610169491525424,2020-02-21,4.0
345,16,FOU,HIS,N,317HISQ01,Medium,0.5579567779960707,2,509,22,HIS,Who served as the President of South Africa between 1994 and 1999?,Nelson Mandela,From the ANC party,1.0,0.90633608815427,,
346,19,FOU,HIS,N,296HISQ07,Hard,0.4880382775119617,1,209,36,HIS,"In terms of British history, who succeeded George the 3rd as King in 1820?",George the 4th,,1.0,0.5,2019-11-28,
347,22,FOU,HIS,N,300HISQ04,Hard,0.3895582329317269,1,249,36,HIS,"The Spanish Civil war ended in 1939, but in what year did it start?",1936,,1.0,0.4110169491525424,2020-06-07,
348,31,FOU,MUS,N,235MUSQ03,Easy,0.8333333333333334,1,6,457,MUS,Title? (Careless Whisper- George Michael) S15,Careless Whisper, S15,1.0,0.8333333333333335,,
349,81,FOU,MUS,N,245MUSQ08,Easy,0.9302325581395348,1,43,457,MUS,Artist? (Roxanne- The Police),The Police,,1.0,0.9523809523809523,,
350,304,FOU,MUS,N,291MUSQ06,Easy,0.716012084592145,1,331,457,MUS,Artist? (There Is a Light That Never Goes Out- The Smiths),The Smiths,,1.0,0.7719869706840391,,
351,456,FOU,MUS,N,369MUSQ07,Easy,0.7553191489361702,1,94,457,MUS,Artist? (Blue Orchid- The White Stripes) S45s,The White Stripes, S45s,1.0,0.8255813953488372,,
352,44,FOU,MUS,N,249MUSQ07,Medium,0.5652173913043478,1,23,164,MUS,Title? (Pure Shores- All Saints) S1:17s,Pure Shores, S1:17s,1.0,0.5652173913043478,,
353,50,FOU,MUS,N,256MUSQ06,Medium,0.5714285714285714,1,56,164,MUS,"Carly Rae Jepsen sings with which band on this song? (Good Time - Owl City, Carly Rae Jepsen. Owl City)",Owl City,,1.0,0.6037735849056604,,
354,72,FOU,MUS,N,268MUSQ09,Medium,0.4900990099009901,2,202,164,MUS,"Year of release? (The Ketchup Song- Las Ketchup. 2002=2pts, 00’s=1pt)","2002=2pts, 00’s=1pt",,2.0,0.5409836065573771,,
355,18,FOU,MUS,N,224MUSQ01,Hard,0.4117647058823529,2,17,220,MUS,"Year of release? (C’est la Vie- B*Witched. 1998=2pts, 90’s=1pt)","1998=2pts, 90’s=1pt",,2.0,0.9230769230769232,,
356,29,FOU,MUS,N,236MUSQ01,Hard,0.38235294117647056,2,68,220,MUS,Artist? (Are You Gonna Go My Way- Lenny Kravitz),Lenny Kravitz,,1.0,0.5818181818181818,,
357,0,FOU,SCI,N,229SCIQ10,Easy,0.75,1,8,160,SCI,True or False; A gaggle of geese is only applicable when not in flight?,True,"In flight, they’re called a Skein.",1.0,0.7333333333333333,,1.0
358,29,FOU,SCI,N,252SCIQ05,Easy,0.967741935483871,1,31,160,SCI,He is the chemical symbol for which element?,Helium,,1.0,1.0,2020-08-17,
359,123,FOU,SCI,N,301SCIQ07,Easy,0.7417417417417418,1,333,160,SCI,True or false: there is a species of Brazilian bee named after catchphrase of the fictional character Sheldon Cooper from the television show 'The Big Bang Theory'?,TRUE,Euglossa Bazinga,1.0,0.771875,,
360,125,FOU,SCI,N,304SCIQ01,Easy,0.6806930693069307,1,404,160,SCI,"The United Kingdom has the second highest number of Nobel Prize winners with 117, but which country has produced the most with 336?",The USA,,1.0,0.6957831325301205,2019-09-13,44089.0
361,10,FOU,SCI,N,246SCIQ08,Medium,0.6,1,20,63,SCI,"The Capybara is the largest rodent in the world, which semi-aquatic rodent is the second largest?",The Beaver,,1.0,0.6,2020-04-26,
362,27,FOU,SCI,N,275SCIQ08,Medium,0.620817843866171,1,269,63,SCI,"According to NASA, which planet in our solar system has the highest number of moons?","Jupiter, with 67",Then Saturn with 62,1.0,0.6626984126984127,,
363,57,FOU,SCI,N,323SCIQ07,Medium,0.5384615384615384,2,13,63,,,,,,,,
364,62,FOU,SCI,N,297SCIQ05,Hard,0.3598901098901099,1,364,98,SCI,"Which of these is NOT the name of a bird? A)Palm tit, B)Lazy cisticola [sis-ti-cola], C)Red-footed booby?",A) Palm Tit,"Red-footed booby (Sula sula) found in on the coast in the tropics. Lazy cisticola (Cisticola aberrans) is a small bird found mostly in Africa, which is sometimes split into two species: lazy cisticola in the southern part of its range and rock-loving cisticola in the north",1.0,0.37249283667621774,2019-11-23,
365,64,FOU,SCI,N,298SCIQ10,Hard,0.3516819571865443,1,327,98,SCI,Which has the higher temperature; the surface of the sun or a lightning strike?,Lightning,"Average temperature of lightning is 27,700 degrees Celsius compared to 5,505 degrees Celsius for the suns surface",1.0,0.3654970760233918,2019-11-16,9.0
366,1,FOU,SPO,N,216SPOQ10,Easy,0.8888888888888888,1,9,176,SPO,"In what game would you find plungers, flippers, bumpers and kickers?",Pinball,,1.0,0.8333333333333335,2020-08-17,
367,102,FOU,SPO,N,297SPOQ02,Easy,0.7648648648648648,1,370,176,SPO,The boxing style 'rope-a-dope' originated from a 1974 boxing match between George Foreman and which boxer?,Muhammed Ali/ Cassius Clay,"From the Rumble in the Jungle match, used to describe a style where one contender lets their opponent fatigue them self by drawing non-injuring offensive actions. ",1.0,0.8226744186046512,2019-11-23,
368,104,FOU,SPO,N,297SPOQ04,Easy,0.5783783783783784,1,370,176,SPO,After which animal is the two-deck variation of the solitaire card game named?,Spider,The spider solitaire game that came installed on windows,1.0,0.622093023255814,2020-01-30,
369,162,FOU,SPO,N,342SPOQ06,Easy,0.8155737704918032,1,244,176,SPO,"  As stated in the name of a song by 'The Who', what is the term for an exceptionally skilled pinball player?",Wizard,The term comes from the rock opera 'Tommy',1.0,0.8540772532188842,2020-01-24,
370,30,FOU,SPO,N,289SPOQ02,Medium,0.4672131147540984,1,122,66,SPO,How many southern hemisphere countries have hosted the Winter Olympics?,None,,1.0,0.5,,
371,42,FOU,SPO,N,305SPOQ06,Medium,0.541501976284585,1,253,66,SPO,Which Olympic Games had a mascot called Wenlock; a drop of steel with a camera for an eye?,London 2012,Mandeville was a similar mascot used for the Paralympic games. Named after the village of Much Wenlock in Shropshire – which hosted a precursor to the modern Olympic Games in the 19th century. It represents the UK's start of the Industrial Revolution.,1.0,0.5502008032128514,2019-11-01,
372,65,FOU,SPO,N,371SPOQ06,Medium,0.4642857142857143,1,112,66,SPO,"The Poole Pirates, Swindon Robins and Edinburgh Monarchs are all teams in which motor sport?",Speedway,,1.0,0.47706422018348627,2020-06-29,
373,38,FOU,SPO,N,293SPOQ02,Hard,0.3177966101694915,2,236,92,SPO,"Bobby Fischer was considered one of the greatest of all time in which game, competing in what is known as the 'game of the century''?",Chess,He won the 'game of the century' at age 13 against 26 year old Marshall Byrn,1.0,0.6880733944954128,2020-07-13,
374,52,FOU,SPO,N,305SPOQ01,Hard,0.38461538461538464,1,286,92,SPO,"Name the professional Tennis tournament, founded in 1890, that takes place in West Kensington, London?",Queens Club/Queens Club Championship,Wimbledon was founded in 1877,1.0,0.40963855421686746,2019-11-10,
